,StationId,Datetime,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
69839,BR005,2020-02-27 16:00:00,,152.44,39.11,32.59,6.52,22.52,0.59,6.97,89.94,3.32,3.23,1.69,147.0,Satisfactory
69840,BR005,2020-02-27 17:00:00,,128.61,62.73,46.41,16.22,27.49,0.71,7.29,71.84,2.68,3.74,1.43,147.0,Satisfactory
69841,BR005,2020-02-27 18:00:00,,144.5,104.99,77.64,27.35,25.64,1.13,7.42,24.57,4.18,3.08,3.06,147.0,Satisfactory
69842,BR005,2020-02-27 19:00:00,,210.15,181.13,92.19,88.95,31.87,2.0,7.83,5.89,12.45,4.14,9.16,147.0,Satisfactory
69843,BR005,2020-02-27 20:00:00,,285.58,152.09,81.27,70.81,33.75,1.83,7.55,0.86,13.45,4.52,10.7,147.0,Satisfactory
69844,BR005,2020-02-27 21:00:00,,339.26,182.33,82.88,99.25,36.28,1.77,6.56,0.1,10.31,4.53,7.54,147.0,Satisfactory
69845,BR005,2020-02-27 22:00:00,,387.68,173.4,69.52,103.89,38.93,1.79,6.53,,10.81,3.99,6.87,147.0,Satisfactory
69846,BR005,2020-02-27 23:00:00,,421.33,241.41,67.6,173.81,44.67,1.79,7.09,,10.51,4.33,6.08,147.0,Satisfactory
69847,BR005,2020-02-28 00:00:00,,478.4,389.69,75.04,314.64,55.22,2.17,7.72,,9.66,3.92,5.5,147.0,Satisfactory
69848,BR005,2020-02-28 01:00:00,,673.5,292.37,66.52,225.6,46.4,1.34,7.11,,8.8,5.02,4.5,147.0,Satisfactory
69849,BR005,2020-02-28 02:00:00,,535.96,329.82,76.53,253.3,54.83,1.38,7.72,0.05,7.78,3.91,3.36,147.0,Satisfactory
69850,BR005,2020-02-28 03:00:00,,401.01,186.17,54.98,131.19,42.9,1.16,7.18,0.19,7.48,4.07,2.57,147.0,Satisfactory
69851,BR005,2020-02-28 04:00:00,,248.71,233.0,53.17,179.83,43.43,1.19,7.73,,6.26,4.08,1.7,147.0,Satisfactory
69852,BR005,2020-02-28 05:00:00,,216.03,170.49,46.39,124.0,34.53,1.03,6.86,,6.83,6.81,2.21,147.0,Satisfactory
69853,BR005,2020-02-28 06:00:00,,241.9,151.87,45.75,106.22,31.44,1.32,7.27,2.14,7.76,3.54,1.65,147.0,Satisfactory
69854,BR005,2020-02-28 07:00:00,,219.68,137.67,43.59,94.08,35.11,1.27,7.82,0.87,9.16,3.39,1.85,268.0,Poor
69855,BR005,2020-02-28 08:00:00,,176.56,135.15,48.21,86.94,37.34,1.35,7.55,0.06,9.06,3.36,2.73,259.0,Poor
69856,BR005,2020-02-28 09:00:00,,229.26,139.24,70.31,68.82,40.96,1.27,7.57,2.1,9.64,4.14,4.71,255.0,Poor
69857,BR005,2020-02-28 10:00:00,,244.38,111.29,75.14,36.15,61.29,1.18,7.29,19.38,8.54,3.98,4.41,252.0,Poor
69858,BR005,2020-02-28 11:00:00,,202.85,48.32,38.8,11.45,42.91,0.75,6.95,60.39,7.43,4.3,4.57,247.0,Poor
69859,BR005,2020-02-28 12:00:00,,160.94,11.82,18.31,0.67,32.87,0.46,6.49,91.13,2.89,2.87,1.11,240.0,Poor
69860,BR005,2020-02-28 13:00:00,,115.44,16.24,17.26,1.11,25.99,0.41,7.24,99.58,2.28,3.05,0.82,232.0,Poor
69861,BR005,2020-02-28 14:00:00,,94.96,29.78,26.79,4.44,24.72,0.47,7.85,103.72,1.98,2.62,0.74,224.0,Poor
69862,BR005,2020-02-28 15:00:00,,116.91,27.8,25.57,4.41,22.36,0.47,8.41,116.32,2.8,2.99,1.47,218.0,Poor
69863,BR005,2020-02-28 16:00:00,,112.91,17.06,22.0,0.15,21.14,0.44,8.79,121.9,3.09,3.29,0.95,216.0,Poor
69864,BR005,2020-02-28 17:00:00,,103.19,24.29,24.05,1.19,19.74,0.56,7.89,101.74,2.58,3.13,1.12,215.0,Poor
69865,BR005,2020-02-28 18:00:00,,115.84,81.66,64.98,16.68,25.02,1.0,7.5,48.62,3.26,3.53,1.5,214.0,Poor
69866,BR005,2020-02-28 19:00:00,,295.67,264.07,124.94,139.13,40.62,2.9,8.72,0.39,10.85,5.77,10.27,217.0,Poor
69867,BR005,2020-02-28 20:00:00,,443.09,209.4,102.17,107.22,41.89,3.02,8.07,1.99,18.29,7.39,17.3,224.0,Poor
69868,BR005,2020-02-28 21:00:00,,622.17,386.57,108.04,278.27,60.32,4.41,8.58,1.91,24.19,8.48,20.34,236.0,Poor
69869,BR005,2020-02-28 22:00:00,,673.76,316.18,104.46,211.72,59.42,3.58,7.47,0.12,24.86,8.63,19.99,248.0,Poor
69870,BR005,2020-02-28 23:00:00,,706.36,334.09,113.03,339.91,82.24,3.85,9.07,,22.91,8.72,19.01,260.0,Poor
69871,BR005,2020-02-29 00:00:00,,822.57,,123.03,,94.27,3.65,10.17,,21.52,8.0,16.09,274.0,Poor
69872,BR005,2020-02-29 01:00:00,,855.54,326.22,76.0,251.43,59.91,2.34,7.05,0.04,18.7,8.06,10.64,281.0,Poor
69873,BR005,2020-02-29 02:00:00,,611.54,236.72,63.68,173.04,56.44,1.88,5.97,0.08,13.98,6.24,5.78,285.0,Poor
69874,BR005,2020-02-29 03:00:00,,430.08,206.25,50.83,155.43,54.33,1.6,5.71,,11.5,5.16,3.67,286.0,Poor
69875,BR005,2020-02-29 04:00:00,,346.3,142.6,41.53,101.07,51.32,1.42,5.45,,9.96,4.46,2.88,290.0,Poor
69876,BR005,2020-02-29 05:00:00,,329.43,161.91,46.37,115.44,48.59,1.12,5.39,,8.16,4.01,2.74,295.0,Poor
69877,BR005,2020-02-29 06:00:00,,312.72,283.2,49.24,233.96,56.3,1.59,6.53,,7.71,3.07,2.89,298.0,Poor
69878,BR005,2020-02-29 07:00:00,,404.46,349.51,54.36,295.15,60.8,1.85,7.28,,10.59,3.8,3.87,307.0,Very Poor
69879,BR005,2020-02-29 08:00:00,,418.0,170.26,53.86,116.41,47.87,1.49,6.05,0.15,12.19,4.5,5.48,319.0,Very Poor
69880,BR005,2020-02-29 09:00:00,,320.02,120.78,93.61,26.96,49.6,1.07,5.77,17.19,10.64,5.7,4.45,324.0,Very Poor
69881,BR005,2020-02-29 10:00:00,,234.48,55.14,42.73,12.4,51.19,0.72,6.01,55.75,6.39,3.92,2.4,323.0,Very Poor
69882,BR005,2020-02-29 11:00:00,,156.98,30.5,22.52,7.97,37.67,0.49,6.66,79.48,3.9,2.95,1.21,321.0,Very Poor
69883,BR005,2020-02-29 12:00:00,,99.03,30.44,24.36,6.08,28.39,0.46,7.35,92.2,2.49,2.54,0.9,318.0,Very Poor
69884,BR005,2020-02-29 13:00:00,,89.89,37.56,30.6,7.01,24.67,0.56,8.46,95.84,2.42,3.52,1.27,316.0,Very Poor
