,StationId,Datetime,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
1168775,DL036,2018-07-03 19:00:00,48.0,155.0,5.9,57.7,35.5,,0.8,17.6,42.8,0.2,3.9,,194.0,Satisfactory
1168776,DL036,2018-07-03 20:00:00,49.0,158.0,7.23,58.88,37.2,,0.9,13.7,30.38,0.2,3.8,,194.0,Satisfactory
1168777,DL036,2018-07-03 21:00:00,51.0,161.5,8.63,66.25,42.27,,1.03,16.17,42.87,0.2,3.95,,194.0,Satisfactory
1168778,DL036,2018-07-03 22:00:00,52.5,156.5,22.3,63.7,52.05,,1.2,15.57,22.0,0.23,4.25,,194.0,Satisfactory
1168779,DL036,2018-07-03 23:00:00,53.0,149.0,11.25,49.5,35.5,,1.25,10.88,13.85,0.2,4.22,,194.0,Satisfactory
1168780,DL036,2018-07-04 00:00:00,53.0,139.5,8.4,32.8,24.3,,0.93,8.9,15.35,0.2,4.05,,194.0,Satisfactory
1168781,DL036,2018-07-04 01:00:00,50.0,117.0,4.4,16.3,12.22,1.55,0.73,6.1,22.4,0.2,3.7,,194.0,Satisfactory
1168782,DL036,2018-07-04 02:00:00,51.0,99.5,4.53,22.07,15.42,1.35,0.5,6.82,13.05,0.2,3.48,,194.0,Satisfactory
1168783,DL036,2018-07-04 03:00:00,55.0,104.0,5.2,21.0,15.4,0.95,0.5,7.8,6.43,0.15,3.25,,194.0,Satisfactory
1168784,DL036,2018-07-04 04:00:00,54.0,100.5,5.8,23.82,17.38,1.15,0.6,5.98,4.27,0.18,3.15,,194.0,Satisfactory
1168785,DL036,2018-07-04 05:00:00,49.5,90.5,7.08,22.05,17.53,1.35,0.67,5.95,9.1,0.2,3.33,,194.0,Satisfactory
1168786,DL036,2018-07-04 06:00:00,40.0,80.0,4.8,23.33,16.3,2.57,0.63,7.95,19.23,0.2,3.57,,194.0,Satisfactory
1168787,DL036,2018-07-04 07:00:00,28.5,68.0,4.95,23.73,16.65,2.27,0.6,11.35,33.35,0.2,3.7,,194.0,Satisfactory
1168788,DL036,2018-07-04 08:00:00,28.0,64.0,7.08,35.9,24.85,1.35,0.55,9.55,23.85,0.13,3.6,,194.0,Satisfactory
