,StationId,Datetime,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
1372542,KA002,2018-01-09 12:00:00,50.6,,1.96,11.09,6.12,,0.87,3.88,87.82,0.16,0.0,,85.0,Satisfactory
1372543,KA002,2018-01-09 13:00:00,35.34,,1.7,7.95,4.41,,1.4,10.02,85.0,0.1,56.79,,85.0,Satisfactory
1372544,KA002,2018-01-09 14:00:00,33.15,,2.19,16.03,8.71,,1.51,5.41,82.75,0.03,102.35,,85.0,Satisfactory
1372545,KA002,2018-01-09 15:00:00,37.04,,1.82,15.93,8.38,,0.68,2.22,70.42,5.78,82.33,,85.0,Satisfactory
1372546,KA002,2018-01-09 16:00:00,35.59,,1.9,15.01,8.0,,0.45,11.29,74.38,3.35,22.6,,85.0,Satisfactory
1372547,KA002,2018-01-09 17:00:00,27.15,,2.13,16.87,9.07,,1.97,15.09,67.0,0.53,1.31,,85.0,Satisfactory
1372548,KA002,2018-01-09 18:00:00,26.93,,2.31,10.37,6.04,,0.43,0.72,81.08,29.77,9.18,,85.0,Satisfactory
1372549,KA002,2018-01-09 19:00:00,30.92,,2.39,14.37,8.05,,0.12,3.11,77.11,0.15,1.31,,85.0,Satisfactory
1372550,KA002,2018-01-09 20:00:00,43.78,,2.73,16.73,9.45,,0.71,3.04,74.54,0.05,1.86,,85.0,Satisfactory
1372551,KA002,2018-01-09 21:00:00,51.12,,2.63,10.57,6.38,,0.71,1.74,78.28,0.03,2.55,,85.0,Satisfactory
1372552,KA002,2018-01-09 22:00:00,44.21,,2.7,9.85,6.07,,0.58,3.14,77.35,0.0,0.92,,85.0,Satisfactory
1372553,KA002,2018-01-09 23:00:00,38.06,,3.34,13.22,8.19,,0.54,1.38,72.22,0.0,1.15,,85.0,Satisfactory
1372554,KA002,2018-01-10 00:00:00,43.32,,2.89,10.08,6.33,,0.62,2.34,71.54,0.0,1.48,,85.0,Satisfactory
1372555,KA002,2018-01-10 01:00:00,36.73,,2.29,3.72,2.78,,0.67,2.59,71.54,0.0,1.38,,85.0,Satisfactory
1372556,KA002,2018-01-10 02:00:00,37.84,,2.15,3.04,2.34,,0.71,1.23,74.47,0.0,0.0,,85.0,Satisfactory
1372557,KA002,2018-01-10 03:00:00,29.93,,2.32,5.84,3.84,,0.79,1.99,68.6,0.0,0.0,,78.0,Satisfactory
1372558,KA002,2018-01-10 04:00:00,38.1,,2.33,3.3,2.6,,1.03,2.21,71.05,0.0,0.0,,78.0,Satisfactory
1372559,KA002,2018-01-10 05:00:00,34.52,,2.32,6.66,4.23,,1.14,3.26,67.95,0.0,0.0,,77.0,Satisfactory
1372560,KA002,2018-01-10 06:00:00,32.97,,3.32,15.07,9.09,,0.62,0.43,58.94,0.0,0.32,,74.0,Satisfactory
1372561,KA002,2018-01-10 07:00:00,30.79,,3.0,16.31,9.45,,0.74,1.57,54.0,0.0,0.0,,74.0,Satisfactory
