,StationId,Datetime,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
1642532,KA011,2018-06-29 19:00:00,28.25,110.75,86.78,32.07,87.62,22.57,,5.88,9.99,2.07,5.0,,101.0,Satisfactory
1642533,KA011,2018-06-29 20:00:00,22.5,72.0,98.0,49.75,106.18,19.75,,8.0,7.06,1.8,3.67,,101.0,Satisfactory
1642534,KA011,2018-06-29 21:00:00,29.0,116.25,103.33,42.5,106.62,14.58,,4.52,7.35,2.15,11.15,,101.0,Satisfactory
1642535,KA011,2018-06-29 22:00:00,31.5,113.0,106.6,38.15,107.02,17.78,,8.55,4.31,2.1,1.23,,101.0,Satisfactory
1642536,KA011,2018-06-29 23:00:00,44.25,135.75,109.37,29.1,104.38,33.42,,10.02,2.74,2.15,0.3,,101.0,Satisfactory
1642537,KA011,2018-06-30 00:00:00,34.0,130.75,144.03,36.9,136.73,28.12,,7.75,4.85,2.3,0.3,,101.0,Satisfactory
1642538,KA011,2018-06-30 01:00:00,35.5,124.25,167.1,39.82,157.05,24.1,,10.38,5.83,2.2,6.1,,101.0,Satisfactory
1642539,KA011,2018-06-30 02:00:00,30.0,111.75,115.6,31.17,110.68,25.32,,11.4,7.4,1.82,1.9,,101.0,Satisfactory
1642540,KA011,2018-06-30 03:00:00,26.0,96.25,76.5,28.58,77.45,25.22,,7.93,8.47,1.35,8.18,,101.0,Satisfactory
1642541,KA011,2018-06-30 04:00:00,21.5,86.0,50.57,27.12,55.57,36.95,,8.2,11.86,1.05,0.1,,101.0,Satisfactory
1642542,KA011,2018-06-30 05:00:00,17.25,80.75,43.05,24.18,47.88,21.12,,10.0,11.96,0.75,6.88,,101.0,Satisfactory
1642543,KA011,2018-06-30 06:00:00,22.0,88.5,55.55,25.4,58.65,23.35,,9.67,8.82,0.75,0.55,,101.0,Satisfactory
1642544,KA011,2018-06-30 07:00:00,36.25,111.75,82.67,27.42,81.78,33.15,,7.85,5.39,0.88,0.08,,101.0,Satisfactory
1642545,KA011,2018-06-30 08:00:00,41.75,133.5,103.82,26.8,98.62,25.98,,6.15,7.01,1.25,1.55,,101.0,Satisfactory
1642546,KA011,2018-06-30 09:00:00,34.25,128.0,94.25,31.0,93.1,23.6,,8.4,8.87,1.53,3.0,,101.0,Satisfactory
1642547,KA011,2018-06-30 10:00:00,23.0,97.25,81.75,30.47,82.7,23.12,,5.73,8.72,1.58,4.05,,115.0,Moderate
1642548,KA011,2018-06-30 11:00:00,23.5,96.25,75.83,38.28,82.07,26.12,,2.88,9.56,1.9,6.1,,114.0,Moderate
1642549,KA011,2018-06-30 12:00:00,24.25,99.75,78.42,32.7,81.12,31.78,,7.02,9.31,1.8,5.23,,113.0,Moderate
1642550,KA011,2018-06-30 13:00:00,21.5,100.25,100.27,43.5,104.65,22.93,,10.7,9.56,1.77,7.1,,114.0,Moderate
1642551,KA011,2018-06-30 14:00:00,21.0,104.75,86.1,44.33,93.62,17.08,,6.43,11.51,1.72,7.6,,114.0,Moderate
1642552,KA011,2018-06-30 15:00:00,23.75,103.5,63.27,43.18,74.38,17.97,,9.4,11.71,1.45,5.32,,113.0,Moderate
1642553,KA011,2018-06-30 16:00:00,24.25,95.25,48.48,37.15,59.15,26.43,,6.48,12.4,1.6,2.48,,111.0,Moderate
1642554,KA011,2018-06-30 17:00:00,29.0,107.5,63.9,38.3,72.35,23.57,,6.62,8.23,1.63,2.7,,110.0,Moderate
1642555,KA011,2018-06-30 18:00:00,31.5,119.5,91.9,42.4,97.27,22.57,,5.83,7.89,2.07,2.97,,111.0,Moderate
1642556,KA011,2018-06-30 19:00:00,34.0,104.5,124.9,38.92,122.25,20.33,,7.92,6.47,2.35,6.58,,112.0,Moderate
1642557,KA011,2018-06-30 20:00:00,43.75,99.25,165.78,41.38,156.77,22.22,,11.55,6.03,2.65,7.7,,114.0,Moderate
1642558,KA011,2018-06-30 21:00:00,35.0,104.75,130.07,33.95,123.8,20.4,,12.0,6.52,2.62,0.4,,115.0,Moderate
1642559,KA011,2018-06-30 22:00:00,28.0,122.0,109.85,33.45,107.12,16.78,,8.98,7.94,2.25,2.43,,115.0,Moderate
1642560,KA011,2018-06-30 23:00:00,24.25,100.0,78.9,27.07,78.53,21.3,,8.38,7.15,1.8,1.23,,114.0,Moderate
1642561,KA011,2018-07-01 00:00:00,22.0,88.0,53.9,24.67,56.95,27.75,,6.97,7.01,1.68,0.2,,111.0,Moderate
1642562,KA011,2018-07-01 01:00:00,21.75,85.25,59.28,24.78,61.38,23.83,,7.8,7.49,1.4,1.77,,107.0,Moderate
1642563,KA011,2018-07-01 02:00:00,23.0,75.75,39.6,18.88,42.22,21.62,,8.27,10.63,1.12,3.13,,104.0,Moderate
1642564,KA011,2018-07-01 03:00:00,19.5,63.75,27.2,17.3,31.3,20.18,,7.4,10.24,0.87,3.28,,102.0,Moderate
1642565,KA011,2018-07-01 04:00:00,20.0,68.0,28.67,16.92,32.33,20.32,,10.65,8.53,0.7,3.55,,101.0,Moderate
1642566,KA011,2018-07-01 05:00:00,26.25,77.5,33.1,16.9,35.87,18.8,,12.7,7.74,0.72,2.32,,100.0,Satisfactory
1642567,KA011,2018-07-01 06:00:00,31.0,97.75,55.9,17.4,54.7,19.22,,11.6,6.96,0.9,1.88,,100.0,Satisfactory
1642568,KA011,2018-07-01 07:00:00,43.75,134.0,69.65,18.7,66.55,24.25,,11.33,4.95,1.08,0.1,,100.0,Satisfactory
1642569,KA011,2018-07-01 08:00:00,45.0,149.5,91.4,23.18,86.65,23.92,,8.4,5.63,1.53,1.68,,101.0,Moderate
1642570,KA011,2018-07-01 09:00:00,40.5,127.5,78.88,22.47,76.1,23.8,,7.85,6.81,1.63,3.22,,101.0,Moderate
1642571,KA011,2018-07-01 10:00:00,33.25,107.25,67.45,21.6,66.35,23.78,,8.45,7.74,1.6,2.47,,101.0,Moderate
1642572,KA011,2018-07-01 11:00:00,24.75,95.5,53.03,24.43,56.1,20.12,,8.9,9.56,1.53,3.92,,101.0,Moderate
1642573,KA011,2018-07-01 12:00:00,24.0,95.75,50.85,31.2,57.95,16.82,,12.05,11.12,1.27,2.9,,101.0,Moderate
1642574,KA011,2018-07-01 13:00:00,24.25,96.75,31.7,38.43,46.2,20.22,,9.5,9.36,1.13,0.1,,101.0,Moderate
1642575,KA011,2018-07-01 14:00:00,25.0,84.0,30.6,39.95,46.1,22.62,,8.0,10.97,1.1,1.33,,100.0,Satisfactory
1642576,KA011,2018-07-01 15:00:00,23.75,84.0,33.85,40.15,48.88,24.22,0.97,9.57,12.15,1.18,0.65,,99.0,Satisfactory
1642577,KA011,2018-07-01 16:00:00,31.5,84.5,36.03,32.8,46.75,25.67,0.63,4.52,12.59,1.28,2.12,,99.0,Satisfactory
1642578,KA011,2018-07-01 17:00:00,57.0,88.25,50.85,38.5,61.82,22.37,0.4,4.38,11.61,1.37,1.75,,98.0,Satisfactory
1642579,KA011,2018-07-01 18:00:00,30.25,99.75,62.45,38.87,71.45,23.3,0.26,4.65,9.06,1.53,2.58,,97.0,Satisfactory
1642580,KA011,2018-07-01 19:00:00,33.25,119.75,84.78,38.0,89.15,23.47,0.26,7.73,8.23,1.78,3.58,,98.0,Satisfactory
1642581,KA011,2018-07-01 20:00:00,39.5,136.75,100.62,46.7,106.6,31.6,0.17,11.8,6.81,2.05,3.15,,99.0,Satisfactory
1642582,KA011,2018-07-01 21:00:00,36.5,127.0,92.28,34.23,93.25,20.5,,14.08,8.67,1.85,4.68,,100.0,Satisfactory
1642583,KA011,2018-07-01 22:00:00,31.25,97.5,76.42,27.62,76.85,15.2,1.26,10.6,4.8,1.47,7.8,,99.0,Satisfactory
1642584,KA011,2018-07-01 23:00:00,26.5,86.5,64.08,22.6,64.12,25.45,1.03,13.37,4.02,1.4,0.2,,99.0,Satisfactory
1642585,KA011,2018-07-02 00:00:00,20.0,75.0,51.07,17.57,50.88,30.55,0.78,9.5,5.59,1.42,0.1,,98.0,Satisfactory
1642586,KA011,2018-07-02 01:00:00,20.5,66.0,38.98,16.62,40.55,25.9,0.49,5.67,8.47,1.2,1.47,,97.0,Satisfactory
