,StationId,Datetime,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
423801,DL011,2016-04-01 13:00:00,,,7.17,17.53,,,,6.01,10.72,6.87,15.09,,,Satisfactory
423802,DL011,2016-04-01 14:00:00,,,11.54,10.24,,,,25.98,10.72,6.15,11.98,,,Satisfactory
423803,DL011,2016-04-01 15:00:00,,,11.83,7.13,,,,36.22,10.72,6.78,9.02,,,Satisfactory
423804,DL011,2016-04-01 16:00:00,,,9.26,10.9,,,,44.06,9.26,6.98,14.05,,,Satisfactory
423805,DL011,2016-04-01 17:00:00,,,9.66,11.39,,,,35.33,9.15,6.71,16.56,,,Satisfactory
423806,DL011,2016-04-01 18:00:00,,,10.29,14.48,,,,12.38,10.29,4.96,13.82,,,Satisfactory
423807,DL011,2016-04-01 19:00:00,,,8.59,23.1,,,,5.97,8.59,4.97,20.78,,,Satisfactory
423808,DL011,2016-04-01 20:00:00,,,16.97,21.31,,,,27.98,16.97,7.08,19.0,,,Satisfactory
423809,DL011,2016-04-01 21:00:00,,,19.6,18.52,,,,20.38,19.6,6.93,32.11,,,Satisfactory
423810,DL011,2016-04-01 22:00:00,,,14.54,16.47,,,,22.97,14.54,7.71,25.77,,,Satisfactory
423811,DL011,2016-04-01 23:00:00,,,15.05,19.9,,,,32.58,14.41,9.98,26.07,,,Satisfactory
423812,DL011,2016-04-02 00:00:00,,,14.91,16.64,,,,21.7,14.55,4.78,23.52,,,Satisfactory
423813,DL011,2016-04-02 01:00:00,,,9.97,12.32,,,,28.61,9.97,4.05,14.98,,,Satisfactory
423814,DL011,2016-04-02 02:00:00,,,14.16,14.49,,,,40.92,14.09,2.72,14.79,,,Satisfactory
423815,DL011,2016-04-02 03:00:00,,,10.64,6.15,,,,33.43,10.64,2.97,12.32,,,Satisfactory
423816,DL011,2016-04-02 04:00:00,,,11.64,3.84,,,,30.0,8.72,4.71,13.08,,,Satisfactory
423817,DL011,2016-04-02 05:00:00,,,13.95,8.15,,,,27.86,13.95,6.07,10.31,,,Satisfactory
423818,DL011,2016-04-02 06:00:00,,,14.26,8.61,,,,23.37,14.26,4.08,13.09,,,Satisfactory
423819,DL011,2016-04-02 07:00:00,,,26.82,21.39,,,,40.76,31.88,11.05,10.29,,,Satisfactory
423820,DL011,2016-04-02 08:00:00,,,,,,,,,,,,,,Satisfactory
423821,DL011,2016-04-02 09:00:00,,,,,,,,,,,,,,Satisfactory
423822,DL011,2016-04-02 10:00:00,,,42.35,8.39,,,,20.55,25.9,39.99,6.81,,,Satisfactory
423823,DL011,2016-04-02 11:00:00,,,26.82,10.28,,,,32.81,25.9,3.23,13.06,,,Satisfactory
423824,DL011,2016-04-02 12:00:00,,,14.65,20.35,,,,33.37,25.9,5.86,13.38,,,Satisfactory
423825,DL011,2016-04-02 13:00:00,,,19.1,15.53,,,,14.67,18.14,5.93,12.95,,,Satisfactory
423826,DL011,2016-04-02 14:00:00,,,13.27,32.93,,,,11.52,13.27,5.65,12.51,,,Satisfactory
423827,DL011,2016-04-02 15:00:00,,,10.44,10.77,,,,45.12,10.44,5.12,8.14,,,Satisfactory
423828,DL011,2016-04-02 16:00:00,,,9.91,15.29,,,,34.54,9.91,8.43,18.02,,,Satisfactory
423829,DL011,2016-04-02 17:00:00,,,10.79,6.94,,,,15.43,10.79,6.53,12.04,,,Satisfactory
423830,DL011,2016-04-02 18:00:00,,,15.24,13.15,,,,15.25,15.24,7.23,13.39,,,Satisfactory
423831,DL011,2016-04-02 19:00:00,,,18.71,24.23,,,,16.13,18.8,13.26,20.32,,,Satisfactory
423832,DL011,2016-04-02 20:00:00,,,37.4,31.37,,,,10.19,37.4,13.13,48.68,,,Satisfactory
423833,DL011,2016-04-02 21:00:00,,,62.33,19.0,,,,14.63,62.33,17.17,19.8,,,Satisfactory
423834,DL011,2016-04-02 22:00:00,,,60.97,23.74,,,,14.73,60.39,12.14,57.18,,,Satisfactory
423835,DL011,2016-04-02 23:00:00,,,44.37,67.01,,,,27.59,44.37,18.76,74.5,,,Satisfactory
423836,DL011,2016-04-03 00:00:00,,,47.98,43.89,,,,27.28,50.04,26.04,64.39,,,Satisfactory
423837,DL011,2016-04-03 01:00:00,,,72.66,29.92,,,,26.83,72.66,6.15,33.76,,,Satisfactory
423838,DL011,2016-04-03 02:00:00,,,147.44,16.44,,,,28.36,147.44,4.86,17.38,,,Satisfactory
423839,DL011,2016-04-03 03:00:00,,,142.12,17.61,,,,33.77,141.04,14.99,18.21,,,Satisfactory
423840,DL011,2016-04-03 04:00:00,,,147.03,29.83,,,,42.12,147.03,12.94,55.2,,,Satisfactory
423841,DL011,2016-04-03 05:00:00,,,147.03,30.82,,,,34.58,147.03,12.07,31.94,,,Satisfactory
423842,DL011,2016-04-03 06:00:00,,,147.03,24.58,,,,21.86,147.03,8.23,35.55,,,Satisfactory
423843,DL011,2016-04-03 07:00:00,,,140.94,27.28,,,,27.41,101.38,12.53,30.7,,,Satisfactory
423844,DL011,2016-04-03 08:00:00,,,54.14,30.15,,,,12.15,40.67,8.19,26.56,,,Satisfactory
423845,DL011,2016-04-03 09:00:00,,,28.24,13.37,,,,12.81,26.75,8.37,16.16,,,Satisfactory
423846,DL011,2016-04-03 10:00:00,,,21.3,10.48,,,,28.05,21.3,17.56,10.88,,,Satisfactory
423847,DL011,2016-04-03 11:00:00,,,14.18,9.66,,,,44.83,14.18,7.33,11.85,,,Satisfactory
423848,DL011,2016-04-03 12:00:00,,,18.89,13.13,,,,30.45,17.97,5.97,14.53,,,Satisfactory
423849,DL011,2016-04-03 13:00:00,,,12.49,5.57,,,,30.45,12.49,5.7,11.88,,,Satisfactory
423850,DL011,2016-04-03 14:00:00,,,14.14,8.52,,,,30.14,14.14,7.89,10.48,,,Satisfactory
423851,DL011,2016-04-03 15:00:00,,,7.03,8.98,,,,41.17,6.44,5.3,12.68,,,Satisfactory
